idx,site,xseq_lb,xseq_ub,yseq_lb,yseq_ub
55330,TEAK,326819.34,326963.34,4107134.64,4107278.64
55331,TEAK,326819.34,326963.34,4107230.64,4107374.64
55332,TEAK,326819.34,326963.34,4107326.64,4107470.64
55333,TEAK,326819.34,326963.34,4107422.64,4107566.64
55334,TEAK,326819.34,326963.34,4107518.64,4107662.64
55335,TEAK,326819.34,326963.34,4107614.64,4107758.64
55336,TEAK,326819.34,326963.34,4107710.64,4107854.64
55337,TEAK,326819.34,326963.34,4107806.64,4107950.64
55338,TEAK,326819.34,326963.34,4107902.64,4108046.64
55339,TEAK,326819.34,326963.34,4107998.64,4108142.64
55340,TEAK,326819.34,326963.34,4108094.64,4108238.64
55341,TEAK,326819.34,326963.34,4108190.64,4108334.64
55342,TEAK,326819.34,326963.34,4108286.64,4108430.64
55343,TEAK,326819.34,326963.34,4108382.64,4108526.64
55344,TEAK,326819.34,326963.34,4108478.64,4108622.64
55345,TEAK,326819.34,326963.34,4108574.64,4108718.64
55346,TEAK,326819.34,326963.34,4108670.64,4108814.64
55347,TEAK,326819.34,326963.34,4108766.64,4108910.64
55348,TEAK,326819.34,326963.34,4108862.64,4109006.64
55349,TEAK,326915.34,327059.34,4087262.64,4087406.64
55350,TEAK,326915.34,327059.34,4087358.64,4087502.64
55351,TEAK,326915.34,327059.34,4087454.64,4087598.64
55352,TEAK,326915.34,327059.34,4087550.64,4087694.64
55353,TEAK,326915.34,327059.34,4087646.64,4087790.64
55354,TEAK,326915.34,327059.34,4087742.64,4087886.64
55355,TEAK,326915.34,327059.34,4087838.64,4087982.64
55356,TEAK,326915.34,327059.34,4087934.64,4088078.64
55357,TEAK,326915.34,327059.34,4088030.64,4088174.64
55358,TEAK,326915.34,327059.34,4088126.64,4088270.64
55359,TEAK,326915.34,327059.34,4088222.64,4088366.64
55360,TEAK,326915.34,327059.34,4088318.64,4088462.64
55361,TEAK,326915.34,327059.34,4088414.64,4088558.64
55362,TEAK,326915.34,327059.34,4088510.64,4088654.64
55363,TEAK,326915.34,327059.34,4088606.64,4088750.64
55364,TEAK,326915.34,327059.34,4088702.64,4088846.64
55365,TEAK,326915.34,327059.34,4088798.64,4088942.64
55366,TEAK,326915.34,327059.34,4088894.64,4089038.64
55367,TEAK,326915.34,327059.34,4088990.64,4089134.64
55368,TEAK,326915.34,327059.34,4089086.64,4089230.64
55369,TEAK,326915.34,327059.34,4089182.64,4089326.64
55370,TEAK,326915.34,327059.34,4089278.64,4089422.64
55371,TEAK,326915.34,327059.34,4089374.64,4089518.64
55372,TEAK,326915.34,327059.34,4089470.64,4089614.64
55373,TEAK,326915.34,327059.34,4089566.64,4089710.64
55374,TEAK,326915.34,327059.34,4089662.64,4089806.64
55375,TEAK,326915.34,327059.34,4089758.64,4089902.64
55376,TEAK,326915.34,327059.34,4089854.64,4089998.64
55377,TEAK,326915.34,327059.34,4089950.64,4090094.64
55378,TEAK,326915.34,327059.34,4090046.64,4090190.64
55379,TEAK,326915.34,327059.34,4090142.64,4090286.64
55380,TEAK,326915.34,327059.34,4090238.64,4090382.64
55381,TEAK,326915.34,327059.34,4090334.64,4090478.64
55382,TEAK,326915.34,327059.34,4090430.64,4090574.64
55383,TEAK,326915.34,327059.34,4090526.64,4090670.64
55384,TEAK,326915.34,327059.34,4090622.64,4090766.64
55385,TEAK,326915.34,327059.34,4090718.64,4090862.64
55386,TEAK,326915.34,327059.34,4090814.64,4090958.64
55387,TEAK,326915.34,327059.34,4090910.64,4091054.64
55388,TEAK,326915.34,327059.34,4091006.64,4091150.64
55389,TEAK,326915.34,327059.34,4091102.64,4091246.64
55390,TEAK,326915.34,327059.34,4091198.64,4091342.64
55391,TEAK,326915.34,327059.34,4091294.64,4091438.64
55392,TEAK,326915.34,327059.34,4091390.64,4091534.64
55393,TEAK,326915.34,327059.34,4091486.64,4091630.64
55394,TEAK,326915.34,327059.34,4091582.64,4091726.64
55395,TEAK,326915.34,327059.34,4091678.64,4091822.64
55396,TEAK,326915.34,327059.34,4091774.64,4091918.64
55397,TEAK,326915.34,327059.34,4091870.64,4092014.64
55398,TEAK,326915.34,327059.34,4091966.64,4092110.64
55399,TEAK,326915.34,327059.34,4092062.64,4092206.64
55400,TEAK,326915.34,327059.34,4092158.64,4092302.64
55401,TEAK,326915.34,327059.34,4092254.64,4092398.64
55402,TEAK,326915.34,327059.34,4092350.64,4092494.64
55403,TEAK,326915.34,327059.34,4092446.64,4092590.64
55404,TEAK,326915.34,327059.34,4092542.64,4092686.64
55405,TEAK,326915.34,327059.34,4092638.64,4092782.64
55406,TEAK,326915.34,327059.34,4092734.64,4092878.64
55407,TEAK,326915.34,327059.34,4092830.64,4092974.64
55408,TEAK,326915.34,327059.34,4092926.64,4093070.64
55409,TEAK,326915.34,327059.34,4093022.64,4093166.64
55410,TEAK,326915.34,327059.34,4093118.64,4093262.64
55411,TEAK,326915.34,327059.34,4093214.64,4093358.64
55412,TEAK,326915.34,327059.34,4093310.64,4093454.64
55413,TEAK,326915.34,327059.34,4093406.64,4093550.64
55414,TEAK,326915.34,327059.34,4093502.64,4093646.64
55415,TEAK,326915.34,327059.34,4093598.64,4093742.64
55416,TEAK,326915.34,327059.34,4093694.64,4093838.64
55417,TEAK,326915.34,327059.34,4093790.64,4093934.64
55418,TEAK,326915.34,327059.34,4093886.64,4094030.64
55419,TEAK,326915.34,327059.34,4093982.64,4094126.64
55420,TEAK,326915.34,327059.34,4094078.64,4094222.64
55421,TEAK,326915.34,327059.34,4094174.64,4094318.64
55422,TEAK,326915.34,327059.34,4094270.64,4094414.64
55423,TEAK,326915.34,327059.34,4094366.64,4094510.64
55424,TEAK,326915.34,327059.34,4094462.64,4094606.64
55425,TEAK,326915.34,327059.34,4094558.64,4094702.64
55426,TEAK,326915.34,327059.34,4094654.64,4094798.64
55427,TEAK,326915.34,327059.34,4094750.64,4094894.64
55428,TEAK,326915.34,327059.34,4094846.64,4094990.64
55429,TEAK,326915.34,327059.34,4094942.64,4095086.64
55430,TEAK,326915.34,327059.34,4095038.64,4095182.64
55431,TEAK,326915.34,327059.34,4095134.64,4095278.64
55432,TEAK,326915.34,327059.34,4095230.64,4095374.64
55433,TEAK,326915.34,327059.34,4095326.64,4095470.64
55434,TEAK,326915.34,327059.34,4095422.64,4095566.64
55435,TEAK,326915.34,327059.34,4095518.64,4095662.64
55436,TEAK,326915.34,327059.34,4095614.64,4095758.64
55437,TEAK,326915.34,327059.34,4095710.64,4095854.64
55438,TEAK,326915.34,327059.34,4095806.64,4095950.64
55439,TEAK,326915.34,327059.34,4095902.64,4096046.64
55440,TEAK,326915.34,327059.34,4095998.64,4096142.64
55441,TEAK,326915.34,327059.34,4096094.64,4096238.64
55442,TEAK,326915.34,327059.34,4096190.64,4096334.64
55443,TEAK,326915.34,327059.34,4096286.64,4096430.64
55444,TEAK,326915.34,327059.34,4096382.64,4096526.64
55445,TEAK,326915.34,327059.34,4096478.64,4096622.64
55446,TEAK,326915.34,327059.34,4096574.64,4096718.64
55447,TEAK,326915.34,327059.34,4096670.64,4096814.64
55448,TEAK,326915.34,327059.34,4096766.64,4096910.64
55449,TEAK,326915.34,327059.34,4096862.64,4097006.64
55450,TEAK,326915.34,327059.34,4096958.64,4097102.64
55451,TEAK,326915.34,327059.34,4097054.64,4097198.64
55452,TEAK,326915.34,327059.34,4097150.64,4097294.64
55453,TEAK,326915.34,327059.34,4097246.64,4097390.64
55454,TEAK,326915.34,327059.34,4097342.64,4097486.64
55455,TEAK,326915.34,327059.34,4097438.64,4097582.64
55456,TEAK,326915.34,327059.34,4097534.64,4097678.64
55457,TEAK,326915.34,327059.34,4097630.64,4097774.64
55458,TEAK,326915.34,327059.34,4097726.64,4097870.64
55459,TEAK,326915.34,327059.34,4097822.64,4097966.64
55460,TEAK,326915.34,327059.34,4097918.64,4098062.64
55461,TEAK,326915.34,327059.34,4098014.64,4098158.64
55462,TEAK,326915.34,327059.34,4098110.64,4098254.64
55463,TEAK,326915.34,327059.34,4098206.64,4098350.64
55464,TEAK,326915.34,327059.34,4098302.64,4098446.64
55465,TEAK,326915.34,327059.34,4098398.64,4098542.64
55466,TEAK,326915.34,327059.34,4098494.64,4098638.64
55467,TEAK,326915.34,327059.34,4098590.64,4098734.64
55468,TEAK,326915.34,327059.34,4098686.64,4098830.64
55469,TEAK,326915.34,327059.34,4098782.64,4098926.64
55470,TEAK,326915.34,327059.34,4098878.64,4099022.64
55471,TEAK,326915.34,327059.34,4098974.64,4099118.64
55472,TEAK,326915.34,327059.34,4099070.64,4099214.64
55473,TEAK,326915.34,327059.34,4099166.64,4099310.64
55474,TEAK,326915.34,327059.34,4099262.64,4099406.64
55475,TEAK,326915.34,327059.34,4099358.64,4099502.64
55476,TEAK,326915.34,327059.34,4099454.64,4099598.64
55477,TEAK,326915.34,327059.34,4099550.64,4099694.64
55478,TEAK,326915.34,327059.34,4099646.64,4099790.64
55479,TEAK,326915.34,327059.34,4099742.64,4099886.64
55480,TEAK,326915.34,327059.34,4099838.64,4099982.64
55481,TEAK,326915.34,327059.34,4099934.64,4100078.64
55482,TEAK,326915.34,327059.34,4100030.64,4100174.64
55483,TEAK,326915.34,327059.34,4100126.64,4100270.64
55484,TEAK,326915.34,327059.34,4100222.64,4100366.64
55485,TEAK,326915.34,327059.34,4100318.64,4100462.64
55486,TEAK,326915.34,327059.34,4100414.64,4100558.64
55487,TEAK,326915.34,327059.34,4100510.64,4100654.64
55488,TEAK,326915.34,327059.34,4100606.64,4100750.64
55489,TEAK,326915.34,327059.34,4100702.64,4100846.64
55490,TEAK,326915.34,327059.34,4100798.64,4100942.64
55491,TEAK,326915.34,327059.34,4100894.64,4101038.64
55492,TEAK,326915.34,327059.34,4100990.64,4101134.64
55493,TEAK,326915.34,327059.34,4101086.64,4101230.64
55494,TEAK,326915.34,327059.34,4101182.64,4101326.64
55495,TEAK,326915.34,327059.34,4101278.64,4101422.64
55496,TEAK,326915.34,327059.34,4101374.64,4101518.64
55497,TEAK,326915.34,327059.34,4101470.64,4101614.64
55498,TEAK,326915.34,327059.34,4101566.64,4101710.64
55499,TEAK,326915.34,327059.34,4101662.64,4101806.64
55500,TEAK,326915.34,327059.34,4101758.64,4101902.64
55501,TEAK,326915.34,327059.34,4101854.64,4101998.64
55502,TEAK,326915.34,327059.34,4101950.64,4102094.64
55503,TEAK,326915.34,327059.34,4102046.64,4102190.64
55504,TEAK,326915.34,327059.34,4102142.64,4102286.64
55505,TEAK,326915.34,327059.34,4102238.64,4102382.64
55506,TEAK,326915.34,327059.34,4102334.64,4102478.64
55507,TEAK,326915.34,327059.34,4102430.64,4102574.64
55508,TEAK,326915.34,327059.34,4102526.64,4102670.64
55509,TEAK,326915.34,327059.34,4102622.64,4102766.64
55510,TEAK,326915.34,327059.34,4102718.64,4102862.64
55511,TEAK,326915.34,327059.34,4102814.64,4102958.64
55512,TEAK,326915.34,327059.34,4102910.64,4103054.64
55513,TEAK,326915.34,327059.34,4103006.64,4103150.64
55514,TEAK,326915.34,327059.34,4103102.64,4103246.64
55515,TEAK,326915.34,327059.34,4103198.64,4103342.64
55516,TEAK,326915.34,327059.34,4103294.64,4103438.64
55517,TEAK,326915.34,327059.34,4103390.64,4103534.64
55518,TEAK,326915.34,327059.34,4103486.64,4103630.64
55519,TEAK,326915.34,327059.34,4103582.64,4103726.64
55520,TEAK,326915.34,327059.34,4103678.64,4103822.64
55521,TEAK,326915.34,327059.34,4103774.64,4103918.64
55522,TEAK,326915.34,327059.34,4103870.64,4104014.64
55523,TEAK,326915.34,327059.34,4103966.64,4104110.64
55524,TEAK,326915.34,327059.34,4104062.64,4104206.64
55525,TEAK,326915.34,327059.34,4104158.64,4104302.64
55526,TEAK,326915.34,327059.34,4104254.64,4104398.64
55527,TEAK,326915.34,327059.34,4104350.64,4104494.64
55528,TEAK,326915.34,327059.34,4104446.64,4104590.64
55529,TEAK,326915.34,327059.34,4104542.64,4104686.64
55530,TEAK,326915.34,327059.34,4104638.64,4104782.64
55531,TEAK,326915.34,327059.34,4104734.64,4104878.64
55532,TEAK,326915.34,327059.34,4104830.64,4104974.64
55533,TEAK,326915.34,327059.34,4104926.64,4105070.64
55534,TEAK,326915.34,327059.34,4105022.64,4105166.64
55535,TEAK,326915.34,327059.34,4105118.64,4105262.64
55536,TEAK,326915.34,327059.34,4105214.64,4105358.64
55537,TEAK,326915.34,327059.34,4105310.64,4105454.64
55538,TEAK,326915.34,327059.34,4105406.64,4105550.64
55539,TEAK,326915.34,327059.34,4105502.64,4105646.64
55540,TEAK,326915.34,327059.34,4105598.64,4105742.64
55541,TEAK,326915.34,327059.34,4105694.64,4105838.64
55542,TEAK,326915.34,327059.34,4105790.64,4105934.64
55543,TEAK,326915.34,327059.34,4105886.64,4106030.64
55544,TEAK,326915.34,327059.34,4105982.64,4106126.64
55545,TEAK,326915.34,327059.34,4106078.64,4106222.64
55546,TEAK,326915.34,327059.34,4106174.64,4106318.64
55547,TEAK,326915.34,327059.34,4106270.64,4106414.64
55548,TEAK,326915.34,327059.34,4106366.64,4106510.64
55549,TEAK,326915.34,327059.34,4106462.64,4106606.64
55550,TEAK,326915.34,327059.34,4106558.64,4106702.64
55551,TEAK,326915.34,327059.34,4106654.64,4106798.64
55552,TEAK,326915.34,327059.34,4106750.64,4106894.64
55553,TEAK,326915.34,327059.34,4106846.64,4106990.64
55554,TEAK,326915.34,327059.34,4106942.64,4107086.64
55555,TEAK,326915.34,327059.34,4107038.64,4107182.64
55556,TEAK,326915.34,327059.34,4107134.64,4107278.64
55557,TEAK,326915.34,327059.34,4107230.64,4107374.64
55558,TEAK,326915.34,327059.34,4107326.64,4107470.64
55559,TEAK,326915.34,327059.34,4107422.64,4107566.64
55560,TEAK,326915.34,327059.34,4107518.64,4107662.64
55561,TEAK,326915.34,327059.34,4107614.64,4107758.64
55562,TEAK,326915.34,327059.34,4107710.64,4107854.64
55563,TEAK,326915.34,327059.34,4107806.64,4107950.64
55564,TEAK,326915.34,327059.34,4107902.64,4108046.64
55565,TEAK,326915.34,327059.34,4107998.64,4108142.64
55566,TEAK,326915.34,327059.34,4108094.64,4108238.64
55567,TEAK,326915.34,327059.34,4108190.64,4108334.64
55568,TEAK,326915.34,327059.34,4108286.64,4108430.64
55569,TEAK,326915.34,327059.34,4108382.64,4108526.64
55570,TEAK,326915.34,327059.34,4108478.64,4108622.64
55571,TEAK,326915.34,327059.34,4108574.64,4108718.64
55572,TEAK,326915.34,327059.34,4108670.64,4108814.64
55573,TEAK,326915.34,327059.34,4108766.64,4108910.64
55574,TEAK,326915.34,327059.34,4108862.64,4109006.64
55575,TEAK,327011.34,327155.34,4087262.64,4087406.64
55576,TEAK,327011.34,327155.34,4087358.64,4087502.64
55577,TEAK,327011.34,327155.34,4087454.64,4087598.64
55578,TEAK,327011.34,327155.34,4087550.64,4087694.64
55579,TEAK,327011.34,327155.34,4087646.64,4087790.64
55580,TEAK,327011.34,327155.34,4087742.64,4087886.64
55581,TEAK,327011.34,327155.34,4087838.64,4087982.64
55582,TEAK,327011.34,327155.34,4087934.64,4088078.64
55583,TEAK,327011.34,327155.34,4088030.64,4088174.64
55584,TEAK,327011.34,327155.34,4088126.64,4088270.64
55585,TEAK,327011.34,327155.34,4088222.64,4088366.64
55586,TEAK,327011.34,327155.34,4088318.64,4088462.64
55587,TEAK,327011.34,327155.34,4088414.64,4088558.64
55588,TEAK,327011.34,327155.34,4088510.64,4088654.64
55589,TEAK,327011.34,327155.34,4088606.64,4088750.64
55590,TEAK,327011.34,327155.34,4088702.64,4088846.64
55591,TEAK,327011.34,327155.34,4088798.64,4088942.64
55592,TEAK,327011.34,327155.34,4088894.64,4089038.64
55593,TEAK,327011.34,327155.34,4088990.64,4089134.64
55594,TEAK,327011.34,327155.34,4089086.64,4089230.64
55595,TEAK,327011.34,327155.34,4089182.64,4089326.64
55596,TEAK,327011.34,327155.34,4089278.64,4089422.64
55597,TEAK,327011.34,327155.34,4089374.64,4089518.64
55598,TEAK,327011.34,327155.34,4089470.64,4089614.64
55599,TEAK,327011.34,327155.34,4089566.64,4089710.64
55600,TEAK,327011.34,327155.34,4089662.64,4089806.64
55601,TEAK,327011.34,327155.34,4089758.64,4089902.64
55602,TEAK,327011.34,327155.34,4089854.64,4089998.64
55603,TEAK,327011.34,327155.34,4089950.64,4090094.64
55604,TEAK,327011.34,327155.34,4090046.64,4090190.64
55605,TEAK,327011.34,327155.34,4090142.64,4090286.64
55606,TEAK,327011.34,327155.34,4090238.64,4090382.64
55607,TEAK,327011.34,327155.34,4090334.64,4090478.64
55608,TEAK,327011.34,327155.34,4090430.64,4090574.64
55609,TEAK,327011.34,327155.34,4090526.64,4090670.64
55610,TEAK,327011.34,327155.34,4090622.64,4090766.64
55611,TEAK,327011.34,327155.34,4090718.64,4090862.64
55612,TEAK,327011.34,327155.34,4090814.64,4090958.64
55613,TEAK,327011.34,327155.34,4090910.64,4091054.64
55614,TEAK,327011.34,327155.34,4091006.64,4091150.64
55615,TEAK,327011.34,327155.34,4091102.64,4091246.64
55616,TEAK,327011.34,327155.34,4091198.64,4091342.64
55617,TEAK,327011.34,327155.34,4091294.64,4091438.64
55618,TEAK,327011.34,327155.34,4091390.64,4091534.64
55619,TEAK,327011.34,327155.34,4091486.64,4091630.64
55620,TEAK,327011.34,327155.34,4091582.64,4091726.64
55621,TEAK,327011.34,327155.34,4091678.64,4091822.64
55622,TEAK,327011.34,327155.34,4091774.64,4091918.64
55623,TEAK,327011.34,327155.34,4091870.64,4092014.64
55624,TEAK,327011.34,327155.34,4091966.64,4092110.64
55625,TEAK,327011.34,327155.34,4092062.64,4092206.64
55626,TEAK,327011.34,327155.34,4092158.64,4092302.64
55627,TEAK,327011.34,327155.34,4092254.64,4092398.64
55628,TEAK,327011.34,327155.34,4092350.64,4092494.64
55629,TEAK,327011.34,327155.34,4092446.64,4092590.64
55630,TEAK,327011.34,327155.34,4092542.64,4092686.64
55631,TEAK,327011.34,327155.34,4092638.64,4092782.64
55632,TEAK,327011.34,327155.34,4092734.64,4092878.64
55633,TEAK,327011.34,327155.34,4092830.64,4092974.64
55634,TEAK,327011.34,327155.34,4092926.64,4093070.64
55635,TEAK,327011.34,327155.34,4093022.64,4093166.64
55636,TEAK,327011.34,327155.34,4093118.64,4093262.64
55637,TEAK,327011.34,327155.34,4093214.64,4093358.64
55638,TEAK,327011.34,327155.34,4093310.64,4093454.64
55639,TEAK,327011.34,327155.34,4093406.64,4093550.64
55640,TEAK,327011.34,327155.34,4093502.64,4093646.64
55641,TEAK,327011.34,327155.34,4093598.64,4093742.64
55642,TEAK,327011.34,327155.34,4093694.64,4093838.64
55643,TEAK,327011.34,327155.34,4093790.64,4093934.64
55644,TEAK,327011.34,327155.34,4093886.64,4094030.64
55645,TEAK,327011.34,327155.34,4093982.64,4094126.64
55646,TEAK,327011.34,327155.34,4094078.64,4094222.64
55647,TEAK,327011.34,327155.34,4094174.64,4094318.64
55648,TEAK,327011.34,327155.34,4094270.64,4094414.64
55649,TEAK,327011.34,327155.34,4094366.64,4094510.64
55650,TEAK,327011.34,327155.34,4094462.64,4094606.64
55651,TEAK,327011.34,327155.34,4094558.64,4094702.64
55652,TEAK,327011.34,327155.34,4094654.64,4094798.64
55653,TEAK,327011.34,327155.34,4094750.64,4094894.64
55654,TEAK,327011.34,327155.34,4094846.64,4094990.64
55655,TEAK,327011.34,327155.34,4094942.64,4095086.64
55656,TEAK,327011.34,327155.34,4095038.64,4095182.64
55657,TEAK,327011.34,327155.34,4095134.64,4095278.64
55658,TEAK,327011.34,327155.34,4095230.64,4095374.64
55659,TEAK,327011.34,327155.34,4095326.64,4095470.64
55660,TEAK,327011.34,327155.34,4095422.64,4095566.64
55661,TEAK,327011.34,327155.34,4095518.64,4095662.64
55662,TEAK,327011.34,327155.34,4095614.64,4095758.64
55663,TEAK,327011.34,327155.34,4095710.64,4095854.64
55664,TEAK,327011.34,327155.34,4095806.64,4095950.64
55665,TEAK,327011.34,327155.34,4095902.64,4096046.64
55666,TEAK,327011.34,327155.34,4095998.64,4096142.64
55667,TEAK,327011.34,327155.34,4096094.64,4096238.64
55668,TEAK,327011.34,327155.34,4096190.64,4096334.64
55669,TEAK,327011.34,327155.34,4096286.64,4096430.64
55670,TEAK,327011.34,327155.34,4096382.64,4096526.64
55671,TEAK,327011.34,327155.34,4096478.64,4096622.64
55672,TEAK,327011.34,327155.34,4096574.64,4096718.64
55673,TEAK,327011.34,327155.34,4096670.64,4096814.64
55674,TEAK,327011.34,327155.34,4096766.64,4096910.64
55675,TEAK,327011.34,327155.34,4096862.64,4097006.64
55676,TEAK,327011.34,327155.34,4096958.64,4097102.64
55677,TEAK,327011.34,327155.34,4097054.64,4097198.64
55678,TEAK,327011.34,327155.34,4097150.64,4097294.64
55679,TEAK,327011.34,327155.34,4097246.64,4097390.64
55680,TEAK,327011.34,327155.34,4097342.64,4097486.64
55681,TEAK,327011.34,327155.34,4097438.64,4097582.64
55682,TEAK,327011.34,327155.34,4097534.64,4097678.64
55683,TEAK,327011.34,327155.34,4097630.64,4097774.64
55684,TEAK,327011.34,327155.34,4097726.64,4097870.64
55685,TEAK,327011.34,327155.34,4097822.64,4097966.64
55686,TEAK,327011.34,327155.34,4097918.64,4098062.64
55687,TEAK,327011.34,327155.34,4098014.64,4098158.64
55688,TEAK,327011.34,327155.34,4098110.64,4098254.64
55689,TEAK,327011.34,327155.34,4098206.64,4098350.64
55690,TEAK,327011.34,327155.34,4098302.64,4098446.64
55691,TEAK,327011.34,327155.34,4098398.64,4098542.64
55692,TEAK,327011.34,327155.34,4098494.64,4098638.64
55693,TEAK,327011.34,327155.34,4098590.64,4098734.64
55694,TEAK,327011.34,327155.34,4098686.64,4098830.64
55695,TEAK,327011.34,327155.34,4098782.64,4098926.64
55696,TEAK,327011.34,327155.34,4098878.64,4099022.64
55697,TEAK,327011.34,327155.34,4098974.64,4099118.64
55698,TEAK,327011.34,327155.34,4099070.64,4099214.64
55699,TEAK,327011.34,327155.34,4099166.64,4099310.64
55700,TEAK,327011.34,327155.34,4099262.64,4099406.64
55701,TEAK,327011.34,327155.34,4099358.64,4099502.64
55702,TEAK,327011.34,327155.34,4099454.64,4099598.64
55703,TEAK,327011.34,327155.34,4099550.64,4099694.64
55704,TEAK,327011.34,327155.34,4099646.64,4099790.64
55705,TEAK,327011.34,327155.34,4099742.64,4099886.64
55706,TEAK,327011.34,327155.34,4099838.64,4099982.64
55707,TEAK,327011.34,327155.34,4099934.64,4100078.64
55708,TEAK,327011.34,327155.34,4100030.64,4100174.64
55709,TEAK,327011.34,327155.34,4100126.64,4100270.64
55710,TEAK,327011.34,327155.34,4100222.64,4100366.64
55711,TEAK,327011.34,327155.34,4100318.64,4100462.64
55712,TEAK,327011.34,327155.34,4100414.64,4100558.64
55713,TEAK,327011.34,327155.34,4100510.64,4100654.64
55714,TEAK,327011.34,327155.34,4100606.64,4100750.64
